Region;Academie;Département;Commune;Nom_etablissement;UAI;Type établissement;Statut_public_prive;Code Postal;Adresse_1;Adresse_2;Mail;Effectif;Education Prioritaire;Cite_educative;QPV;ULIS;SEGPA;Section_sport;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Lien_ONISEP;SIREN_SIRET;nom_circonscription;ministere_tutelle;Debut_Labellisation;Fin_Labellisation;coordonnee_Y;coordonnee_X;epsg;precision_localisation;Latitude;Longitude;Position;Engagement_30minAPQ
Ile-de-France;Versailles;Essonne;La Ville-du-Bois;Ecole élémentaire Ambroise Paré;0910396L;Ecole;Public;91620;8 rue des Ecoles;;ce.0910396L@ac-versailles.fr;328;;;Hors QP;0;0;0;0;0;0;;21910665500034;Circonscription d'inspection du 1er degré d'Evry - Maternelle;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6840435.9;646158.2;EPSG:2154;Numéro de rue;48.66184764;2.268919842;48.66184764437363,2.268919842206142;
Ile-de-France;Versailles;Essonne;Saint-Michel-sur-Orge;Ecole élémentaire Pablo Picasso;0910440J;Ecole;Public;91240;Allée Pablo Picasso;;ce.0910440J@ac-versailles.fr;204;;;Hors QP;0;0;0;0;0;0;;21910570700232;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6838330.9;649269.3;EPSG:2154;Numéro de rue;48.64316591;2.311410331;48.643165906,2.31141033077;1
Ile-de-France;Versailles;Essonne;Grigny;Ecole élémentaire Gabriel Péri;0910449U;Ecole;Public;91350;17 rue Gabriel Péri;;ce.0910449U@ac-versailles.fr;163;REP+;1;200 à 300m;1;0;0;0;0;0;;21910286000182;Circonscription d'inspection du 1er degré de Grigny;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6839826.3;654735.9;EPSG:2154;Numéro de rue;48.65702204;2.385449704;48.6570220423,2.38544970357;1
Ile-de-France;Versailles;Essonne;Sainte-Geneviève-des-Bois;Ecole élémentaire Albert Aubel;0910469R;Ecole;Public;91700;120 route de Longpont;;ce.0910469R@ac-versailles.fr;218;;;Hors QP;0;0;0;0;0;0;;21910549100159;Circonscription d'inspection du 1er degré de Sainte Geneviève des Bois;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6839071.7;648749.7;EPSG:2154;Numéro de rue;48.64978807;2.304269346;48.64978806561085,2.3042693459130494;1
Ile-de-France;Versailles;Essonne;Massy;Ecole élémentaire Louis Moreau;0910486J;Ecole;Public;91300;2 square Louis Moreau;;ce.0910486J@ac-versailles.fr;432;;;500 à 1000m;1;0;0;0;0;0;;21910377700302;Circonscription d'inspection du 1er degré de Massy;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6848189.4;645415.0;EPSG:2154;Numéro de rue;48.73152085;2.257839557;48.73152085294899,2.257839557315946;
Ile-de-France;Versailles;Essonne;Paray-Vieille-Poste;Ecole élémentaire Jules Ferry;0910501A;Ecole;Public;91550;Rue Dugrès;;ce.0910501A@ac-versailles.fr;343;;;500 à 1000m;0;0;0;0;0;0;;21910479100039;Circonscription d'inspection du 1er degré d'Athis-Mons;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6846121.3;653211.1;EPSG:2154;Numéro de rue;48.71353239;2.364060075;48.7135323911,2.36406007482;
Ile-de-France;Versailles;Essonne;Savigny-sur-Orge;Ecole élémentaire Saint-Exupéry Groupe 1;0910509J;Ecole;Public;91600;Rue Renoir;;ce.0910509J@ac-versailles.fr;415;REP;;Au sein d'un QP;0;0;0;0;0;0;;21910589700165;Circonscription d'inspection du 1er degré de Savigny sur Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6841550.0;651315.7;EPSG:2154;Numéro de rue;48.67227721;2.338819817;48.6722772117894,2.3388198171799646;1
Ile-de-France;Versailles;Essonne;Savigny-sur-Orge;Ecole maternelle Aristide Briand;0910536N;Ecole;Public;91600;31 avenue de Joyeuse;;ce.0910536N@ac-versailles.fr;169;;;Hors QP;0;0;0;0;0;0;;21910589700082;Circonscription d'inspection du 1er degré de Savigny sur Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6843342.9;653003.9;EPSG:2154;Numéro de rue;48.68852803;2.361549327;48.688528029288825,2.361549327495993;1
Ile-de-France;Versailles;Essonne;Corbeil-Essonnes;Ecole maternelle Louis Pasteur;0910573D;Ecole;Public;91100;6 rue du Bas Coudray;;ce.0910573D@ac-versailles.fr;202;;;100 à 200m;0;0;0;0;0;0;;21910174800396;Circonscription d'inspection du 1er degré de Corbeil-Essonnes;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6833962.3;662004.4;EPSG:2154;Numéro de rue;48.60474468;2.484650596;48.60474467828771,2.4846505960326386;1
Ile-de-France;Versailles;Essonne;Yerres;Ecole maternelle Les Camaldules;0910592Z;Ecole;Public;91330;2 rue Bernard Hérault;;ce.0910592Z@ac-versailles.fr;105;;;Hors QP;0;0;0;0;0;0;;21910691100114;Circonscription d'inspection du 1er degré de Montgeron;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6845935.5;663453.3;EPSG:2154;Numéro de rue;48.71252199;2.503280515;48.71252198987083,2.5032805151522863;1
Ile-de-France;Versailles;Essonne;Bures-sur-Yvette;Ecole maternelle Léopold Gardey;0910610U;Ecole;Public;91440;6 avenue Edouard Herriot;;ce.0910610U@ac-versailles.fr;129;;;500 à 1000m;0;0;0;0;0;0;;21910122700177;Circonscription d'inspection du 1er degré des Ulis;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6843878.9;638068.1;EPSG:2154;Numéro de rue;48.69209003;2.15857965;48.6920900339,2.15857965045;1
Ile-de-France;Versailles;Essonne;Verrières-le-Buisson;Ecole élémentaire Estienne d'Orves;0910653R;Ecole;Public;91370;26 rue d'Antony;;ce.0910653R@ac-versailles.fr;277;;;Hors QP;0;0;0;0;0;0;;21910645700035;Circonscription d'inspection du 1er degré de Massy;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6850054.4;646375.9;EPSG:2154;Numéro de rue;48.74837471;2.270669401;48.74837471189947,2.2706694011092954;1
Ile-de-France;Versailles;Essonne;Yerres;Ecole élémentaire Victor Hugo;0910669H;Ecole;Public;91330;Rue Jean Boulin;;ce.0910669H@ac-versailles.fr;309;;;Hors QP;0;0;0;0;0;0;;21910691100155;Circonscription d'inspection du 1er degré de Montgeron;Ministère de l'éducation nationale;2019-01-09;2022-01-09;6845962.9;661766.3;EPSG:2154;Rue;48.71267078;2.480350082;48.7126707775,2.48035008157;1
Ile-de-France;Versailles;Essonne;Montgeron;Collège Weiler;0910677S;Collège;Public;91230;2 rue Raymond Paumier;;0910677S@ac-versailles.fr;621;;;300 à 500m;1;0;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/91-essonne/montgeron/college/college-weiler.html;19910677400011;;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6845100.2;659468.3;EPSG:2154;Numéro de rue;48.70477141;2.449199793;48.7047714093,2.44919979259;
Ile-de-France;Versailles;Essonne;Vigneux-sur-Seine;Ecole maternelle Sonia Delaunay;0910688D;Ecole;Public;91270;1 rue Paul Langevin;;ce.0910688D@ac-versailles.fr;137;REP;;Au sein d'un QP;0;0;0;0;0;0;;21910657200130;Circonscription d'inspection du 1er degré de Draveil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6845183.6;657230.3;EPSG:2154;Numéro de rue;48.70537723;2.418779513;48.705377234594074,2.4187795134913026;1
Ile-de-France;Versailles;Essonne;Corbeil-Essonnes;Ecole maternelle Frédéric Joliot-Curie;0910693J;Ecole;Public;91100;97 rue Georges Le Du;;ce.0910693J@ac-versailles.fr;121;REP+;1;Au sein d'un QP;0;0;0;0;0;0;;21910174800370;Circonscription d'inspection du 1er degré de Corbeil-Essonnes;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6832616.3;661284.6;EPSG:2154;Numéro de rue;48.59259474;2.475009325;48.59259474469657,2.475009325476545;
Ile-de-France;Versailles;Essonne;Longjumeau;Lycée des Métiers Jean Perrin;0910715H;Lycée;Public;91160;26 rue Léontine Sohier;BP 362;0910715h@ac-versailles.fr;;;;500 à 1000m;1;0;0;0;0;1;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3113;19910715200019;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6843679.5;648568.0;EPSG:2154;Numéro de rue;48.69121764;2.301249355;48.69121764444384,2.301249355185606;
Ile-de-France;Versailles;Essonne;Étampes;Collège Jean-Etienne Guettard;0910717K;Collège;Public;91150;20 rue Saint-Antoine;;0910717K@ac-versailles.fr;601;;;500 à 1000m;0;0;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/91-essonne/etampes/college/college-jean-etienne-guettard.html;19910717800014;;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6815091.7;637856.4;EPSG:2154;Numéro de rue;48.43313035;2.159864784;48.4331303518,2.15986478377;
Ile-de-France;Versailles;Essonne;Massy;Lycée Parc de Vilgénis;0910727W;Lycée;Public;91300;80 rue de Versailles;BP 112;0910727w@ac-versailles.fr;;;;500 à 1000m;0;0;1;0;0;1;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5786;19910727700014;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6848268.9;645056.1;EPSG:2154;Numéro de rue;48.73220542;2.252949867;48.73220542051866,2.2529498672954356;
Ile-de-France;Versailles;Essonne;Saint-Michel-sur-Orge;Ecole élémentaire Jules Verne;0910748U;Ecole;Public;91240;2 allée des Peupliers;;ce.0910748U@ac-versailles.fr;187;;;100 à 200m;0;0;0;0;0;0;;21910570700216;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6836923.4;650184.8;EPSG:2154;Numéro de rue;48.63057718;2.323999745;48.6305771832,2.32399974534;1
Ile-de-France;Versailles;Essonne;Massy;Ecole élémentaire Paul Painlevé;0910791R;Ecole;Public;91300;Place d'Allemagne;;ce.0910791R@ac-versailles.fr;204;;;500 à 1000m;1;0;0;0;0;0;;21910377700039;Circonscription d'inspection du 1er degré de Massy;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6847782.6;647556.9;EPSG:2154;Numéro de rue;48.72803967;2.287010049;48.7280396684,2.28701004927;1
Ile-de-France;Versailles;Essonne;Brétigny-sur-Orge;Ecole élémentaire Jean Moulin;0910957W;Ecole;Public;91220;184 boulevard de France;;ce.0910957W@ac-versailles.fr;157;;;300 à 500m;1;0;0;0;0;0;;21910103700105;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6833421.0;648814.3;EPSG:2154;Numéro de rue;48.59896703;2.305820608;48.59896702925732,2.3058206077379535;
Ile-de-France;Versailles;Essonne;Grigny;Ecole élémentaire Le Buffle;0910959Y;Ecole;Public;91350;35 rue de la Grande Borne;;ce.0910959Y@ac-versailles.fr;235;REP+;1;Au sein d'un QP;1;0;0;0;0;0;;21910286000075;Circonscription d'inspection du 1er degré de Grigny;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6839639.3;654157.0;EPSG:2154;Numéro de rue;48.65529929;2.377610318;48.6552992872,2.37761031815;1
Ile-de-France;Versailles;Essonne;Mennecy;Ecole élémentaire La Jeannotte;0910960Z;Ecole;Public;91540;19 avenue de la Jeannotte;;ce.0910960Z@ac-versailles.fr;322;;;Hors QP;1;0;0;0;0;0;;21910386800044;Circonscription d'inspection du 1er degré de Lisses;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6829892.9;658918.8;EPSG:2154;Numéro de rue;48.56795164;2.443189919;48.5679516374859,2.44318991933771;1
Ile-de-France;Versailles;Essonne;Viry-Châtillon;Collège Les Sablons;0910971L;Collège;Public;91170;53 rue Duparchy;;0910971L@ac-versailles.fr;671;REP;;300 à 500m;1;1;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3976;19910971100010;Circonscription d'inspection du 1er degré Essonne ASH Est (ASH);MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6841110.7;653206.1;EPSG:2154;Numéro de rue;48.66846559;2.36454017;48.66846559283148,2.3645401703717464;
Ile-de-France;Versailles;Essonne;Mennecy;Ecole primaire Colline de Verville;0911040L;Ecole;Public;91540;4 place de l'Ecole de la Verville;;ce.0911040L@ac-versailles.fr;471;;;Hors QP;0;0;0;0;0;0;;21910386800101;Circonscription d'inspection du 1er degré de Lisses;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6828798.0;657965.8;EPSG:2154;Rue;48.55804161;2.430380557;48.55804160830053,2.430380556991762;1
Ile-de-France;Versailles;Essonne;Grigny;Ecole élémentaire L'Autruche;0911048V;Ecole;Public;91350;1 rue de l'Autruche;;ce.0911048V@ac-versailles.fr;217;REP+;1;Au sein d'un QP;1;0;0;0;0;0;;21910286000042;Circonscription d'inspection du 1er degré de Grigny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6839713.8;654107.5;EPSG:2154;Numéro de rue;48.65596587;2.376930326;48.65596586608491,2.3769303260027463;1
Ile-de-France;Versailles;Essonne;Etampes;Ecole élémentaire Jean de La Fontaine;0911063L;Ecole;Public;91150;Plateau de la Croix Vernailles;;ce.0911063L@ac-versailles.fr;303;REP;;Moins de 100m;1;0;0;0;0;0;;21910223300182;Circonscription d'inspection du 1er degré d'Etampes;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6816183.8;638290.7;EPSG:2154;Numéro de rue;48.44299614;2.165579744;48.442996141581325,2.165579744114115;1
Ile-de-France;Versailles;Essonne;Massy;Ecole maternelle Docteur Roux;0911072W;Ecole;Public;91300;Rue George Mandel;;ce.0911072W@ac-versailles.fr;97;;;300 à 500m;0;0;0;0;0;0;;21910377700146;Circonscription d'inspection du 1er degré de Massy;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6848574.4;645367.9;EPSG:2154;Numéro de rue;48.73497948;2.25714996;48.734979478207755,2.2571499598764975;1
Ile-de-France;Versailles;Essonne;Ris-Orangis;Ecole maternelle Les Fauvettes;0911077B;Ecole;Public;91130;6 A rond-point Gay-Lussac;;ce.0911077B@ac-versailles.fr;217;REP;;100 à 200m;0;0;0;0;0;0;;21910521000153;Circonscription d'inspection du 1er degré de Ris Orangis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6838465.7;656637.2;EPSG:2154;Rue;48.64491434;2.411400357;48.644914341991594,2.4114003571545113;
Ile-de-France;Versailles;Essonne;Saint-Michel-sur-Orge;Ecole élémentaire Alphonse de Lamartine;0911079D;Ecole;Public;91240;21 rue Charles Lecocq;;ce.0911079D@ac-versailles.fr;299;;;Moins de 100m;0;0;0;0;0;0;;21910570700133;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6837099.4;649737.5;EPSG:2154;Numéro de rue;48.63212564;2.317909483;48.63212563824354,2.3179094827640796;
Ile-de-France;Versailles;Essonne;Breuillet;Ecole élémentaire Le Port Sud;0911129H;Ecole;Public;91650;Avenue Surcouf;;ce.0911129H@ac-versailles.fr;300;;;Hors QP;1;0;0;0;0;0;;21910105200039;Circonscription d'inspection du 1er degré de Dourdan;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6830802.2;640606.8;EPSG:2154;Numéro de rue;48.57471032;2.194879967;48.574710316727085,2.194879967466221;1
Ile-de-France;Versailles;Essonne;Vigneux-sur-Seine;Ecole maternelle Alain Bashung;0911172E;Ecole;Public;91270;1 avenue Avenue de la Concorde;;ce.0911172E@ac-versailles.fr;125;REP;;Au sein d'un QP;0;0;0;0;0;0;;21910657200189;Circonscription d'inspection du 1er degré de Draveil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6845289.9;657211.5;EPSG:2154;Numéro de rue;48.70633207;2.418513402;48.70633206821337,2.4185134016670733;1
Ile-de-France;Versailles;Essonne;Limours;Ecole élémentaire Les Cendrières;0911200K;Ecole;Public;91470;47 rue des Cendrières;;ce.0911200K@ac-versailles.fr;236;;;Hors QP;0;0;0;0;0;0;;21910338900033;Circonscription d'inspection du 1er degré de Dourdan;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6838293.5;631605.0;EPSG:2154;Numéro de rue;48.64120276;2.071670377;48.641202758964276,2.0716703769561287;1
Ile-de-France;Versailles;Essonne;Grigny;Ecole maternelle Pégase;0911226N;Ecole;Public;91350;2 rue de l'Autruche;;ce.0911226N@ac-versailles.fr;131;REP+;1;Au sein d'un QP;0;0;0;0;0;0;;21910286000059;Circonscription d'inspection du 1er degré de Grigny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6839643.5;654100.3;EPSG:2154;Numéro de rue;48.65533304;2.37684011;48.65533304174937,2.376840109836939;
Ile-de-France;Versailles;Essonne;Saclay;Ecole maternelle Jean de La Fontaine;0911240D;Ecole;Public;91400;4 rue de la Martinière;;ce.0911240D@ac-versailles.fr;103;;;Hors QP;0;0;0;0;0;0;;21910534300046;Circonscription d'inspection du 1er degré d'Orsay;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6848088.8;639270.8;EPSG:2154;Numéro de rue;48.73006746;2.174320533;48.73006745978405,2.1743205331083946;1
Ile-de-France;Versailles;Essonne;Saint-Chéron;Collège du Pont de Bois;0911256W;Collège;Public;91530;12 rue du Vieux Châtre;;0911256W@ac-versailles.fr;687;;;Hors QP;1;0;0;0;0;0;http://geolocalisation.onisep.fr/moncollege/91-essonne/saint-cheron/college/college-du-pont-de-bois.html;19911256600013;Circonscription d'inspection du 1er degré d'Evry - ASH 3;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6827705.0;635208.9;EPSG:2154;Numéro de rue;48.54633365;2.122179829;48.5463336491,2.12217982895;
Ile-de-France;Versailles;Essonne;Bruyères-le-Châtel;Ecole maternelle LES BLEUETS;0911269K;Ecole;Public;91680;Rue du Fer à Cheval;;ce.0911269K@ac-versailles.fr;126;;;Hors QP;0;0;0;0;0;0;;21910115100039;Circonscription d'inspection du 1er degré d'Arpajon;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6832444.4;640114.6;EPSG:2154;Numéro de rue;48.58943633;2.187979372;48.58943632892772,2.1879793715997766;1
Ile-de-France;Versailles;Essonne;Bièvres;Ecole maternelle Les Eaux Vives;0911280X;Ecole;Public;91570;Allée des Castors;;ce.0911280X@ac-versailles.fr;170;;;Hors QP;0;0;0;0;0;0;;21910064100030;Circonscription d'inspection du 1er degré d'Orsay;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6850922.6;642677.1;EPSG:2154;Numéro de rue;48.7558651;2.220249329;48.75586509534411,2.2202493288541643;
Ile-de-France;Versailles;Essonne;Brétigny-sur-Orge;Ecole primaire Louise Michel;0911319P;Ecole;Public;91220;10 rue Louis Armand;;ce.0911319P@ac-versailles.fr;294;;;Hors QP;1;0;0;0;0;0;;21910103700030;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6835997.4;649138.4;EPSG:2154;Numéro de rue;48.62216671;2.309910462;48.62216670811071,2.3099104622157958;1
Ile-de-France;Versailles;Essonne;Grigny;Ecole élémentaire Gérard Philipe;0911326X;Ecole;Public;91350;15 avenue des Sablons;;ce.0911326X@ac-versailles.fr;231;REP+;1;Au sein d'un QP;0;0;0;0;0;0;;21910286000224;Circonscription d'inspection du 1er degré de Grigny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6839532.9;655148.3;EPSG:2154;Numéro de rue;48.65441179;2.39107935;48.65441179090986,2.3910793499641856;1
Ile-de-France;Versailles;Essonne;Savigny-sur-Orge;Ecole maternelle Louise Michel;0911331C;Ecole;Public;91600;4 avenue de Lattre de Tassigny;;ce.0911331C@ac-versailles.fr;121;;;500 à 1000m;0;0;0;0;0;0;;21910589700199;Circonscription d'inspection du 1er degré de Savigny sur Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6842977.1;650969.1;EPSG:2154;Numéro de rue;48.68508676;2.333949395;48.68508675920568,2.333949395400794;1
Ile-de-France;Versailles;Essonne;Montgeron;Etablissement régional d'enseignement adapté Jean Isoard;0911353B;EREA;Public;91230;4 rue Raymond Paumier;Collège et Lycée Professionnel, BP 37;0911353B@ac-versailles.fr;95;;;300 à 500m;0;0;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9306;19911353100016;Circonscription d'inspection du 1er degré Essonne ASH Ouest (ASH);MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6845188.0;659324.0;EPSG:2154;Numéro de rue;48.70555203;2.447230558;48.70555202909678,2.44723055829219;
Ile-de-France;Versailles;Essonne;Montgeron;Collège Georges Pompidou;0911396Y;Collège;Public;91230;121 avenue Charles de Gaulle;;0911396Y@ac-versailles.fr;539;;;500 à 1000m;0;1;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11038;19911396000017;Circonscription d'inspection du 1er degré Essonne ASH Ouest (ASH);MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6843707.0;659290.8;EPSG:2154;Numéro de rue;48.69222948;2.446920367;48.69222948286652,2.44692036729856;
Ile-de-France;Versailles;Essonne;Le Plessis-Pâté;Ecole maternelle Le Parc;0911413S;Ecole;Public;91220;1 avenue Gilbert Fergant;;ce.0911413S@ac-versailles.fr;156;;;Hors QP;0;0;0;0;0;0;;21910494000024;Circonscription d'inspection du 1er degré de Bretigny-sur-Orge;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6834965.7;650338.4;EPSG:2154;Numéro de rue;48.61298006;2.326310673;48.61298005922973,2.3263106726348726;1
Ile-de-France;Versailles;Essonne;Corbeil-Essonnes;Collège La Nacelle;0911443Z;Collège;Public;91100;8 rue de la Nacelle;;0911443Z@ac-versailles.fr;718;REP;1;Moins de 200m;1;1;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8885;19911443000010;Circonscription d'inspection du 1er degré Essonne ASH Est (ASH);MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6833102.5;660279.8;EPSG:2154;Numéro de rue;48.59690725;2.461339424;48.59690725268648,2.4613394242142235;
Ile-de-France;Versailles;Essonne;Les Ulis;Ecole élémentaire Le Bosquet;0911461U;Ecole;Public;91940;1 rue de Gascogne;;ce.0911461U@ac-versailles.fr;222;REP;;Moins de 100m;0;0;0;0;0;0;;21910692900140;Circonscription d'inspection du 1er degré des Ulis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6842377.6;638530.7;EPSG:2154;Numéro de rue;48.67863144;2.165079827;48.67863143653191,2.16507982724367;1
Ile-de-France;Versailles;Essonne;Vauhallan;Ecole élémentaire Les Sablons;0911477L;Ecole;Public;91430;Chemin des Sablons;;ce.0911477L@ac-versailles.fr;144;;;Hors QP;0;0;0;0;0;0;;21910635800035;Circonscription d'inspection du 1er degré d'Orsay;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6848460.5;641737.1;EPSG:2154;Numéro de rue;48.73363767;2.207799564;48.733637673556714,2.207799564368891;
Ile-de-France;Versailles;Essonne;Yerres;Ecole maternelle La Grande Prairie;0911499K;Ecole;Public;91330;Rue Jules Ferry;;ce.0911499K@ac-versailles.fr;73;;;Hors QP;0;0;0;0;0;0;;21910691100098;Circonscription d'inspection du 1er degré de Montgeron;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6846109.3;661545.8;EPSG:2154;Numéro de rue;48.71397443;2.477340092;48.71397443082541,2.4773400924307847;1
Ile-de-France;Versailles;Essonne;Villebon-sur-Yvette;Ecole Primaire Perrault-Andersen;0911501M;Ecole;Public;91140;Avenue Georges Pompidou;;ce.0911501M@ac-versailles.fr;272;;;Hors QP;0;0;0;0;0;0;;21910661400064;Circonscription d'inspection du 1er degré de Palaiseau;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6844665.3;643157.8;EPSG:2154;Numéro de rue;48.69963072;2.227620316;48.699630718904764,2.22762031584044;1
Ile-de-France;Versailles;Essonne;Le Coudray-Montceaux;Ecole maternelle André Malraux;0911511Y;Ecole;Public;91830;Allée des Mésanges;;ce.0911511Y@ac-versailles.fr;172;;;Hors QP;0;0;0;0;0;0;;21910179700021;Circonscription d'inspection du 1er degré de Lisses;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6829440.9;662588.8;EPSG:2154;Numéro de rue;48.56410818;2.4929706;48.56410817727369,2.492970600189454;1
Ile-de-France;Versailles;Essonne;Les Ulis;Ecole élémentaire Le Parc;0911595P;Ecole;Public;91940;Avenue de Normandie;;ce.0911595P@ac-versailles.fr;208;REP;;300 à 500m;0;0;0;0;0;0;;21910692900173;Circonscription d'inspection du 1er degré des Ulis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6843350.0;638776.6;EPSG:2154;Numéro de rue;48.68740061;2.168280456;48.68740061245356,2.168280455832093;1
Ile-de-France;Versailles;Essonne;Bondoufle;Ecole élémentaire André Malraux;0911598T;Ecole;Public;91070;39 rue Charles de Gaulle;;ce.0911598T@ac-versailles.fr;226;;;Hors QP;0;0;0;0;0;0;;21910086400020;Circonscription d'inspection du 1er degré de Ris Orangis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6835030.1;654433.2;EPSG:2154;Numéro de rue;48.61386062;2.381849875;48.61386061863475,2.3818498751079273;
Ile-de-France;Versailles;Essonne;Evry-Courcouronnes;Ecole primaire La Communale;0911755N;Ecole;Public;91000;Place de la Commune EVRY;;ce.0911755N@ac-versailles.fr;251;REP;;Moins de 100m;0;0;0;0;0;0;;20008352500309;Circonscription d'inspection du 1er degré d'Evry I;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6835890.3;658774.1;EPSG:2154;Rue;48.62188909;2.440652925;48.62188908737219,2.4406529252579783;1
Ile-de-France;Versailles;Essonne;Ris-Orangis;Ecole élémentaire Adrien Guerton;0911778N;Ecole;Public;91130;4 rue du Clos;;ce.0911778N@ac-versailles.fr;293;REP;;500 à 1000m;0;0;0;0;0;0;;21910521000021;Circonscription d'inspection du 1er degré de Ris Orangis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6839875.5;656200.6;EPSG:2154;Numéro de rue;48.65756545;2.405330128;48.65756544816196,2.405330127845137;1
Ile-de-France;Versailles;Essonne;Evry-Courcouronnes;Ecole élémentaire Paul Gauguin;0911793E;Ecole;Public;91080;Place Paul Gauguin EVRY COURCOURONNES;;ce.0911793E@ac-versailles.fr;177;REP;;Moins de 100m;0;0;0;0;0;0;;20008352500457;Circonscription d'inspection du 1er degré de Ris Orangis;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6837058.8;656471.1;EPSG:2154;Rue;48.6322486;2.409288687;48.632248603151,2.4092886871321815;1
